Restaurant_Name,Category,Address,Province,Latitude,Longitude,Rating,Review,Sentiment_score,Sentiment
Rollzup ice cream,Ice Cream & Frozen Yogurt,"7572 Lundy'S Ln, Niagara Falls, ON L2H",ON,43.0887232,-79.1229674,5.0,we vsted pho bowl through word of mouth on aprl a day before my ssters brthday the food was amazng ordered vermcell wth grlled pork sprng rolls and mnced shrmps on sugar cane whch was soooo delcous that fnshed the whole dsh my sster almost had the same sans the mnced shrmps whle our tour gudes shared pho noodle soup and some grlled pork chop chcken and fred egg on rce unlke some vetnameseasan places around here we found the food at pho bowl of good qualty nourshng fresh and smply delcous we met the owner ouanh and thanked her for the great cusne and wonderful servce they keep comng around f we needed tea reflls or water or napkns even we lked the very servceable flpna watress who we thought was ether tha or vetnamese surprse we recommend wth gusto,0.9881,Good
Rollzup ice cream,Ice Cream & Frozen Yogurt,"7572 Lundy'S Ln, Niagara Falls, ON L2H",ON,43.0887232,-79.1229674,5.0,ve have vetnamese food rght across canada and have to say ths was by far the best ve had staff was wonderful portons are huge and flavour of the food s exquste defntely made the trp to nagara falls worth t,0.93,Good
Rollzup ice cream,Ice Cream & Frozen Yogurt,"7572 Lundy'S Ln, Niagara Falls, ON L2H",ON,43.0887232,-79.1229674,4.0,pretty good food wth good prces ate half a sprng roll before takng the pcture,0.8402,Good
Rollzup ice cream,Ice Cream & Frozen Yogurt,"7572 Lundy'S Ln, Niagara Falls, ON L2H",ON,43.0887232,-79.1229674,3.0,pho tasted okay sprng rolls were good though porton was a bt on the smaller end also thnk they may have mxed up my order as ordered the specal but came out only wth rare beef ths can satsfy your cravng but have had better n the nagara regon,0.9022,Good
Rollzup ice cream,Ice Cream & Frozen Yogurt,"7572 Lundy'S Ln, Niagara Falls, ON L2H",ON,43.0887232,-79.1229674,5.0,amazng experence wth the boss was very welcomng the food came out great and fresh every dsh was amazng,0.9531,Good
Pho Ngon,Vietnamese,"55 Saint Paul Street West, Saint Catharine'S, ON L2S 2C4",ON,43.1487833,-79.2500186,5.0,delcous spot to come across f youre n the area the dsh ordered was less spcy and the rce was the chcken fred rce wth shrmp vegetables both were delcous and they are quck to brng the food prces are great for the portons ordered a medum and t was huge ths s a dnen as well as take out so ts nce to be able to st down and enjoy the food washrooms are clean whch s a plus d say they also gve nce hot green tea as soon as you st t felt so cozy,0.9798,Good
Pho Ngon,Vietnamese,"55 Saint Paul Street West, Saint Catharine'S, ON L2S 2C4",ON,43.1487833,-79.2500186,5.0,summary very cheap food and huge quanttes fresh tastng and always havng room for walkns my meal pctured was roughly went here a month ago so cant recall the prce too specfcallyve always loved vetnamese food and back when lved n saskatchewan would always vst a partcular vetnamese restaurant for several years t stll s my goto after movng to st catharnes ve looked everywhere for somethng smlar and ths has to be the gemenvronment very comfy and a sense of famlyowned when you walk nto some restaurants you can tell rght away f t s famly owned due to the warmth of the servers behavour and the atmosphere ths s just that lots of seatng for you to have prvacy and enough for a walkn on a busy dayoptons there are plenty of optons f remember correctly there were lke over tems on the menu and all the food ranged from wth the bulk fallng around as you can tell from my photo the portons are large totally recommend comng by here wont hurt your wallet and the food s amazng,0.9673,Good
Pho Ngon,Vietnamese,"55 Saint Paul Street West, Saint Catharine'S, ON L2S 2C4",ON,43.1487833,-79.2500186,3.0,good place to try was n here and ordered broken rce wth pork chop and chcken they dd grlled the way lke t crspy on the outsde and most on the nsde s just that the flavour was very dull,-0.1761,Bad
Pho Ngon,Vietnamese,"55 Saint Paul Street West, Saint Catharine'S, ON L2S 2C4",ON,43.1487833,-79.2500186,5.0,tryng the newest tem make my mnd fly away everythng s fresh and yummy ths dsh s sutable for group of or more dependng how much toppng that you ordered we had to take away some home because we couldnt we fnsh t t was a good experence,0.8225,Good
Pho Ngon,Vietnamese,"55 Saint Paul Street West, Saint Catharine'S, ON L2S 2C4",ON,43.1487833,-79.2500186,5.0,ncredbly tasty vetnamese food weve ordered from ths restaurant a few tmes and the food has been consstently good very flavourful great portons the rare beef soup broth s just to de for ts probably the best ve had,0.8214,Good
Pizza Pizza (Lake St. and Nihan Dr.),Pizza,"367 Lake St, 2, St. Catharines, ON L2N",ON,43.1845377,-79.2523832,5.0,pzza pzza on lake street s a true gem of a restaurant that offers some of the most delcous and satsfyng pzza youll ever taste the cozy lttle restaurant has a warm and welcomng atmosphere and the staff are ncredbly frendly and welcomng from the moment you step nsde youre greeted wth the mouthwaterng aroma of freshbaked pzza and each slce s a burst of flavor n your mouth the crust s crspy on the outsde and chewy on the nsde wth just the rght amount of thckness to hold all the toppngs wthout gettng soggy the wde varety of toppngs to choose from ncludes fresh vegetables hghqualty meats and an array of cheeses the servce s exceptonal wth the staff gong above and beyond to ensure that each customer gets exactly what they want theyre always happy to recommend ther favorte pzza combnatons or customze a pe to your lkng overall pzza pzza on lake street s a mustvst for anyone lookng for great food and exceptonal servce n a cozy atmosphere,0.9914,Good
Pizza Pizza (Lake St. and Nihan Dr.),Pizza,"367 Lake St, 2, St. Catharines, ON L2N",ON,43.1845377,-79.2523832,5.0,the best part about pzza pzza s that ts open late and they dont judge forever sldng thru at am gmme that spcy vegan chcken sandwch,0.6369,Good
Pizza Pizza (Lake St. and Nihan Dr.),Pizza,"367 Lake St, 2, St. Catharines, ON L2N",ON,43.1845377,-79.2523832,5.0,great customer servce and very clean restaurant we ordered the pckup specal n large t was fresh and great tastng glad to see them have halal optons,0.9595,Good
Pizza Pizza (Lake St. and Nihan Dr.),Pizza,"367 Lake St, 2, St. Catharines, ON L2N",ON,43.1845377,-79.2523832,3.0,the staff goofed up whle processng my order payment agan and made no attempt to resolve t the staff member then tred to blame me for not gvng hm the nformaton even though dd he just wasnt lstenng f you mess up dealng wth a customer then own t and fx t dont put t on the customer and expect them to just take t nothng wll send customers to the competton fasterthe pzza tself was medocre lght on toppngs and had a rdculous amount of sauce on t not n a good wayve ordered from ths locaton many tmes and ts really ht or mss prces keep gong up and up but the pzzas keep gettng skmper and skmper at ths locaton take no pleasure n leavng less than stellar revews wth many many years of experence n the restaurant ndustry know t can be a rough go sometmes theres no reason to put t on your customers though,-0.6373,Bad
Pizza Pizza (Lake St. and Nihan Dr.),Pizza,"367 Lake St, 2, St. Catharines, ON L2N",ON,43.1845377,-79.2523832,5.0,one of my frend suggested me ths restaurant wow was very good experence had a medum pepperon pzza have never tasted a pepperon pzza qute lke ths the qualty and quantty were much better very clean restaurant and frendly staff recommended,0.9715,Good
MA Chinese Cuisine,Asian,"123 Geneva Street, St. Catharines, ON L2R 4N3",ON,43.1670633,-79.2408485,5.0,what an amazng restaurant came here wth famly frst thng s ther decor and nteror ts pretty good a lttle dark but stll a nce place to be next s ther servce thnk t was fabulous the servers were very polte and frendly the food came pretty qucklythe man part the food t was all delcous we tred qute a few dshes and loved all of t defntely worth a vst,0.9912,Good
MA Chinese Cuisine,Asian,"123 Geneva Street, St. Catharines, ON L2R 4N3",ON,43.1670633,-79.2408485,5.0,weve been meanng to come here for qute some tme tonght was the nght and t was amazng jasmne our server was lovely the atmosphere and food were fantastc d hghly recommend the deep fred tofu wth pepper salt dm sum and the beef bunsoverall a great experence we wll return,0.9589,Good
MA Chinese Cuisine,Asian,"123 Geneva Street, St. Catharines, ON L2R 4N3",ON,43.1670633,-79.2408485,5.0,the dm sum s perfecton each dsh s thoughtfully prepared and tastes fresh and unque great drnk selecton and fantastc servce hghly recommend savng room for the sesame dessert balls authentc and ncredbly delcous,0.9753,Good
MA Chinese Cuisine,Asian,"123 Geneva Street, St. Catharines, ON L2R 4N3",ON,43.1670633,-79.2408485,4.0,atmosphere feels lke dnng n a hghclass restaurant wth relaxng musc great servce and very clean ndvdual washroomsthe hkstyled dm sum sprng rolls glutnous rce dumplngs are done almost perfectly wll come back agan for sure,0.9565,Good
MA Chinese Cuisine,Asian,"123 Geneva Street, St. Catharines, ON L2R 4N3",ON,43.1670633,-79.2408485,5.0,good chnese fne dnng food s good taste s relatvely lght compared to other chnese restaurants tred fred rce whch s too dry dm sum s very good would recommend ths restaurant to western people who want to try one good chnese dnng came for a early dnner around pm the restaurant accepted the walkn t has more than enough of staff the dscs came quckly the deco s also qute artstc just dont look from outsde,0.918,Good
Passage to India Restaurant,Indian,"5546 Robinson St, Niagara Falls, ON L2G",ON,43.08646,-79.08492,5.0,great food great servce reasonable prces hghly recommend the garlc naan and the butter chcken,0.8999,Good
Passage to India Restaurant,Indian,"5546 Robinson St, Niagara Falls, ON L2G",ON,43.08646,-79.08492,5.0,the food s beyond amazng the servce s great ve had ndan before but ths palace takes you to whole new experence all plates are clearly explaned and you leave wth a peaceful sensaton,0.91,Good
Passage to India Restaurant,Indian,"5546 Robinson St, Niagara Falls, ON L2G",ON,43.08646,-79.08492,5.0,best place for des halal ndan food n nagara regon ther homemade kulf s a must try,0.6369,Good
Passage to India Restaurant,Indian,"5546 Robinson St, Niagara Falls, ON L2G",ON,43.08646,-79.08492,4.0,we just happened upon ths place whle walkng down to the falls t certanly s not an attractve restaurant but the food was really delcous the chcken came szzlng to the table and the porton szes where very good they also had a good selecton of ndan desserts ncludng rasmala extremely good value,0.9747,Good
Passage to India Restaurant,Indian,"5546 Robinson St, Niagara Falls, ON L2G",ON,43.08646,-79.08492,1.0,well order chcken bryan on uber but when recved t ts totally tasteless and ddnt eat t the food qualty s low also receve har n my food totally the wastage of money sr or mam,-0.2732,Bad
Three Uncles Korean Chicken (Glenridge),Korean,"198 Glenridge Avenue, Saint Catharines, ON L2T",ON,43.1427273,-79.2402006,2.0,really wanted to lke ths place m a huge fan of korean food and wanted to fnd a delcous place to buy korean takeout from gave the place chances but each tme ordered was dsapponted nvestng n a really good sweetspcy sauce s mportant nstant tteokbokk from the packet s better,0.9026,Good
Three Uncles Korean Chicken (Glenridge),Korean,"198 Glenridge Avenue, Saint Catharines, ON L2T",ON,43.1427273,-79.2402006,2.0,ordered the fve pece chcken tender combo wth two extra sodas yesterday not a bg fan of the flavor of the chcken whch mght just be because m used to fast food amercan chcken and ths was my frst tme havng korean chcken ddnt lke the taste at all but the breadng was good feel lke the ol the tenders are fred n s dfferent than what m used to lked the french fres more than the chcken,0.6955,Good
Three Uncles Korean Chicken (Glenridge),Korean,"198 Glenridge Avenue, Saint Catharines, ON L2T",ON,43.1427273,-79.2402006,4.0,ordered pck up through skp the dshes food was ready on tme and fresh though a lttle prcey the korean style corn dog was delcous also tred the fred chcken t s spcy but pretty good had the sweet and spcy fres wth t and the dp s fantastc overall pretty good,0.9848,Good
Three Uncles Korean Chicken (Glenridge),Korean,"198 Glenridge Avenue, Saint Catharines, ON L2T",ON,43.1427273,-79.2402006,5.0,placed my order through uber eats and the food was delcous all of the nstructons were thoroughly followed the packagng was pretty good there were so many bad revews on google so was hestant but the uber ratng were good and nevertheless am pleased wth my order wll defntely try agan,0.9277,Good
Three Uncles Korean Chicken (Glenridge),Korean,"198 Glenridge Avenue, Saint Catharines, ON L2T",ON,43.1427273,-79.2402006,2.0,ordered thru skpstll prefer my kfc or popeyes over thschecked out ther menu and very over prced for ther dm sum hour for fred chcken s a bt too long for mefryer ol seems a bt dark as the chcken looks very dark,0.0,Bad
BIG TUNA ASIAN CUISINE,Asian Fusion,"350 Ontario St, 101, St. Catharines, ON L2R",ON,43.1716211,-79.2645206,5.0,frst tme here and loved t dd the lunch as t s cheaper lots of varety on the menu food was super fresh and hot loved the rolls shrmp tempura the beef broccol was the best wat staff frendly and ktchen staff quck wll be back,0.9698,Good
BIG TUNA ASIAN CUISINE,Asian Fusion,"350 Ontario St, 101, St. Catharines, ON L2R",ON,43.1716211,-79.2645206,1.0,worst food have ever eaten ths place not only got me sck but also forced us to eat and fnsh the food that dd not look edble to begn wth we ordered the tha green curry mage attached whch evdently had alot of artfcal food colour and had no curry t lterally looked lke a wet tolet paper we asked for the manager but nobody came the server jeff sad we could complan all we want but f we left food and wasted t wed be charged the crab tempura had a couple of shrmp shells n t too ths was more lke a nghtmare and they wouldnt let us leave untl ths pathetc food was fnshed ths food deserved to be flushed down the dran never gong back f youre readng ths revew spare yourself the horror and go to wnd or east zakaya nstead,-0.9755,Bad
BIG TUNA ASIAN CUISINE,Asian Fusion,"350 Ontario St, 101, St. Catharines, ON L2R",ON,43.1716211,-79.2645206,5.0,thank you very much amazng fresh delcous food we ordered for our daughters unversty grad huge portons for the party platters hghly recommend,0.9619,Good
BIG TUNA ASIAN CUISINE,Asian Fusion,"350 Ontario St, 101, St. Catharines, ON L2R",ON,43.1716211,-79.2645206,5.0,frstly want to say we are regular customers for wnd and east every week we go untl we try bg tuna my famly loves ths place my mother n law and grandma loves the spcy and sour soup here and both my husband and loves the sakana rolls and crazy rolls best rolls n town and every tme our server s jeff very frendly and helpful gentleman we are bg eaters and wll always go back,0.9672,Good
BIG TUNA ASIAN CUISINE,Asian Fusion,"350 Ontario St, 101, St. Catharines, ON L2R",ON,43.1716211,-79.2645206,2.0,sush rolls were tny and ddnt taste fresh at all the non sush dshes were dry and bland as well overall dsappontng experence wth the food and wouldnt recommend gong here nothng tasted gross t just wasnt good wll say the staff was all great so not ther faultthere are lots of other better optons for sush n the area defntely feel lke our money was wasted,0.7578,Good
KFC (295 4th ave West),American,"295 4th Ave West, St. Catharines, ON L2R 6P9",ON,43.1557259,-79.2729957,1.0,dont know how you can screw up the colonels recpe but ths locaton dd ordered takeout and should have looked n the bag before drove off mssng the dps for the popcorn chcken the chcken n the dnner for was so greasy you could have lubrcated your vehcle never agan especally wth the cost of ths stuff nowadays absolutely never never agan,-0.4588,Bad
KFC (295 4th ave West),American,"295 4th Ave West, St. Catharines, ON L2R 6P9",ON,43.1557259,-79.2729957,5.0,always make the drve to ths kfc rather than any other one n the cty always super clean the best chcken peces ve notced some are dfferent than others once they ddnt have one of my optons so added a free sde of popcorn chcken frendly and quck and accurate ths kfc s the superor kfc n st catharnes,0.9686,Good
KFC (295 4th ave West),American,"295 4th Ave West, St. Catharines, ON L2R 6P9",ON,43.1557259,-79.2729957,3.0,staff were frendly and apologetc for the very slow servce due to lack of staff expect to wat at least mnutes from entry for an order made at the counterfood was ok was mssng a sde from the box meal and there was an extreme amount of mayo on the sandwchmanagement has decded to dscontnue potato salad as a sde at ths locaton,0.2263,Bad
KFC (295 4th ave West),American,"295 4th Ave West, St. Catharines, ON L2R 6P9",ON,43.1557259,-79.2729957,1.0,me and my famly wated n lne wtch we were next one up and the guy helped out the drvethrough as the manager requestedbe they had cars so t took me mns for my blood to bol and we walked out poor management there so we ended up and a better kfc n beamsvlle less staff and better servce,0.0516,Bad
KFC (295 4th ave West),American,"295 4th Ave West, St. Catharines, ON L2R 6P9",ON,43.1557259,-79.2729957,3.0,ordered chcken tenders combo was told to pull up and wat wated for mns and when receved my food t was cold and very small porton no dppng sauce wll not come back,-0.2177,Bad
Wings Block,Wings,"515 King St, Welland, ON L3B 3K4",ON,42.9800936,-79.2514276,5.0,love ths placelttle hdden gemprces are great for such large portons went on openng day our watress charle was amazng and so accommodatngspcy garlc parm honey maple wngs were my frst tryso goodtonght hot wngs the chcken avocado and ceasar salad agan all the staff were so amazng and frendlywll defntely be back agan,0.9794,Good
Wings Block,Wings,"515 King St, Welland, ON L3B 3K4",ON,42.9800936,-79.2514276,5.0,ncredble food tasty wngs many flavors and great portons the food n town f bluestar s closed we wll be pack for sure when n town,0.7506,Good
Wings Block,Wings,"515 King St, Welland, ON L3B 3K4",ON,42.9800936,-79.2514276,4.0,great wngs very large and cooked perfectly frendly staff was not dsapponted the only drawback s that there was so many flavours to choose from t made decdng dffcult,0.911,Good
Wings Block,Wings,"515 King St, Welland, ON L3B 3K4",ON,42.9800936,-79.2514276,5.0,x yes whte meat wth generous portons very reasonably prced love the chcken sandwch and chcken strps ths place s my last uber orders,0.8876,Good
Wings Block,Wings,"515 King St, Welland, ON L3B 3K4",ON,42.9800936,-79.2514276,5.0,very pleased tryng wng block for the frst tme great prces food was delcous and we were pleased wth the vented takeout boxes kept the wngs crspy we wll defntely be eatng here agan,0.9323,Good
The Fry,Korean,"6530 Lundy'S Lane, Niagara Falls, ON L2G 1T6",ON,43.0892012,-79.1036471,5.0,we ordered boneless chcken cheeslng and seafood noodle soup forgot to take a pcture of the soup but t was amazng wasnt too salty or anythng and chcken was seasoned top notch crspy and flavorful everybody must try the atmosphere was very cozy and decent server thanks for answerng all of my questons as well we spent really good tme,0.9595,Good
The Fry,Korean,"6530 Lundy'S Lane, Niagara Falls, ON L2G 1T6",ON,43.0892012,-79.1036471,5.0,bbq chcken could never hands down the best korean fred chcken ve ever had free wf amazng servce and the qualty control of the food s superb we found ths spot whle at the outlets and decded to gve t a try hghly recommend ths place to anyone who wants to try korean fred chcken and wll come here agan whenever make a trp to nagara even the water was bussn fr,0.9595,Good
The Fry,Korean,"6530 Lundy'S Lane, Niagara Falls, ON L2G 1T6",ON,43.0892012,-79.1036471,5.0,food was so delcous had to come back agan the next day and leave another revew am wrtng ths revew as m experencng the new flavors and overall the rose rce cakes and corn cheese are my favortes hghly recommend ths place to anyone lookng for korean cusne as you cannot fnd the qualty and flavor anywhere else the water s stll bussn fr,0.8788,Good
The Fry,Korean,"6530 Lundy'S Lane, Niagara Falls, ON L2G 1T6",ON,43.0892012,-79.1036471,5.0,woah the seafood rce cake dsh s so good the seafood was tender the rce cake was soft and pllowy and the vegges were crunchy the chcken was super crspy and flavorful wsh pcked half kalb half orgnal though snce the spcy sauce one was also sweet also love the pckled radsh as a palette cleanser defntely go back agan,0.9703,Good
The Fry,Korean,"6530 Lundy'S Lane, Niagara Falls, ON L2G 1T6",ON,43.0892012,-79.1036471,5.0,genune koreanstyle fred chckens sauce seemstastes legt too loved the complmentary corn dsh after orderng,0.7783,Good
Landmark Cinemas (St. Catharines),American,"221 Glendale Ave, St. Catharines, ON L2T 2K9",ON,43.1347102,-79.2227865,4.0,n door shoppng centerclean but not qute easy to navgate for st tme vstor qute bg as well and we got lost durng frst vstt s a lttle outdated but you can fnd everythng you need to shop or to eatplenty of parkng and all knds of stores,-0.3588,Bad
Landmark Cinemas (St. Catharines),American,"221 Glendale Ave, St. Catharines, ON L2T 2K9",ON,43.1347102,-79.2227865,4.0,you get used to the amount of people not as much as the bgger ctes but ts a popular place due to the stores nsde the mall the cafetera and the theatre tend to go from the mall to the plaza across the street and vce versa the food court wll always be the busest come here f you have money though bucks wll only get you so far f you need somethng specfc so sales or rewards cards are defntely a must here,0.9152,Good
Landmark Cinemas (St. Catharines),American,"221 Glendale Ave, St. Catharines, ON L2T 2K9",ON,43.1347102,-79.2227865,5.0,been gong to ths mall snce was a lttle boy not so much now that lve out of the cty have seen all the changes and developments would say ts at ts best ts crazy to see some stores are stll there years later memores,0.4215,Bad
Landmark Cinemas (St. Catharines),American,"221 Glendale Ave, St. Catharines, ON L2T 2K9",ON,43.1347102,-79.2227865,1.0,went to the mall on wth my wfe and two young chldren we have a puppy and called courtesy desk before gong and asked f dogs were allowed they sad yes we have a toy poodle that weghts maybe lbs we entered by wnners and an aggressve securty guard approached my wfe and daughter and sad no dogs allowed when saw the stuaton approached securty guard and told hm we called and he sad no they are not allowed told hm about courtesy desk and he sad they were wrong asked hm f they represent the malland he sad yes asked hm to show me where t says no dogs he sad on each entrance on doors sad lets go check because sad t doesnt he thought became confrontatonal and radoed for back up laughed at hm and sad because m questonng you you need back up he wouldnt go to the door to provde t then when contnued questonng hm he threatened to have me trespassed sad for what askng to prove your polcy he sad ts mall polcy and we could go back to securty offce and hed show me called hm out on ths and sad lets go he sad well thats a waste of tme sad thats for me to decde hs supervsor showed up and was very professonal and deescalated the stuaton by takng the tme to share wth me that dogs were not allowed n the mall unless servce dogs she agreed that courtesy desk was msnformed that represents the mall wnners also allows dogs and the manger was all over our dog pettng her and kssng her she sad that she would have to speak to her then my wfe went to home sense that allows dogs ths s outsde the mall and ths was ok but stll part of the pen centre then returned to the mall to take care of what ntended to orgnally before ths overzealous securty guard confronted me and wtnessed another dog n the mall n a a roller that was ok same securty guard walked by and ddnt say a word just a joke even talked to a few of the store managers n my shoppng experence and was told that these securty guards are hurtng busness wth ther commando atttudedo yourself a favour and go to the outlets pen centre has turned nto a sub par mall and hrng sub par securty s further hurtng ther already suspect busness the mall has many empty stores and sub par stores courtesy desk represents the mall not securty that s contract hred used to frequent the pen all the tme not anymore do yourselves a favour and go to the outlet collecton of nagara oh and forgot to add when sad we called and sad we had a toy poodle the securty guard sad oh that may be the problem you sad toy poodle maybe they thought you called about a toy ya ok called to see f could brng a toy to the mall such stupdty pen centre yourbest days are behnd youand askng people to watch your malllke the dots you have are representatve of what ths mall has become thesecurty guard supervson who dd show up to deescalate the stuaton was professonal and sad all then rght thngs,0.9915,Good
Landmark Cinemas (St. Catharines),American,"221 Glendale Ave, St. Catharines, ON L2T 2K9",ON,43.1347102,-79.2227865,5.0,the pen center s the perfect communty center yet bg enough to accommodate large stores lne walmart zehrs hudson bay etc has sectons for asan and european fast food restaurants ts perfect for pleasure shoppng and afternoons at tm hortons the bus stop s rght there for both local and regonal transt,0.872,Good
Church's Texas Chicken (5846 Drummond Road),Comfort food,"5846 Drummond Road, Niagara Falls, ON L2G 4L5",ON,43.0899377,-79.0973956,4.0,you can get a sandwch a sde and a drnk for cad good opton for fast food lovers there are no vegetaran optons here tasty and good servce,0.7906,Good
Church's Texas Chicken (5846 Drummond Road),Comfort food,"5846 Drummond Road, Niagara Falls, ON L2G 4L5",ON,43.0899377,-79.0973956,2.0,medocre all around the pece specal s greasy flavourless chcken wth a bsket and mccan super fres the fresh small batch chcken was cold as t sat n a ple under a heat lamp wanted to wash the greasy chcken resdue off my hands and fortunately one of the three washrooms was not out of order was full but hardly satsfed doubt ll be back,0.2671,Bad
Church's Texas Chicken (5846 Drummond Road),Comfort food,"5846 Drummond Road, Niagara Falls, ON L2G 4L5",ON,43.0899377,-79.0973956,5.0,the best servce have ever had n a restaurant areeza at the counter was super helpful and carng she showed really nce gestures to not only us but the senor ctzens who were ahead of us as wellvery rarely seen ths knd of behavour just love thghly recommended,0.9647,Good
Church's Texas Chicken (5846 Drummond Road),Comfort food,"5846 Drummond Road, Niagara Falls, ON L2G 4L5",ON,43.0899377,-79.0973956,1.0,staffs are ncefred chckens are at standard levelbut the peces wngs are extremely salty been ordered churchs wngs at other locaton they are pretty good but the wngs here ths tme s too salty to swallowthey should really keep the standard taste and check before delverng the food to customers sad to waste wngs,-0.5994,Bad
Church's Texas Chicken (5846 Drummond Road),Comfort food,"5846 Drummond Road, Niagara Falls, ON L2G 4L5",ON,43.0899377,-79.0973956,2.0,we order from ths locaton often enough and usually dont have any ssues but tonght we ordered two combos one pc and one pc frstly we ddnt receve the sauce we ordered whch snt a bg deal at all but then we splt a tender n half and t was pnk both combos were lke ths very dsappontng,-0.359,Bad
Swiss Chalet (Geneva St),Burgers,"285 Geneva St, St. Catharines, ON L2N",ON,43.1787641,-79.2433877,5.0,amazng servce staff here s always frendly and even remembered our orders food s fresh and delcous the front counter grls were dong such a great workng through ths holday season wth smle on ther faces today the manger beleve her name was jen we wanted to gve her shout out remember whch puzzles we called about and brought out the ones we wanted as soon as we got there thank you,0.9756,Good
Swiss Chalet (Geneva St),Burgers,"285 Geneva St, St. Catharines, ON L2N",ON,43.1787641,-79.2433877,5.0,great experence dnng n ths establshmentmy complments to carlos for the best fres ve had at any swss chalet cant tell you how often m served fres havng most of the porton consstng of bottom fryer crumbs and even had to send my plate back to correct ths n other placesthe servce was very pleasant and frst tme never had to ask for an extra napkn mght seem smple thng but often tmes when ve had to ask for an extra napkn other locatons d sometmes get a tny square one that acts as a thn drnk coaster not even jokngthank you swss chalet really apprecate your top efforts n servng your customers well done,0.9164,Good
Swiss Chalet (Geneva St),Burgers,"285 Geneva St, St. Catharines, ON L2N",ON,43.1787641,-79.2433877,2.0,very dsapponted wth the foodchcken was overcookeddry and mealyorder was wrong the fres we dd get were lmp and uncooked we get your busy but would rather wat a few more mnutes to get good fres and perfectly cooked chckennever comng backthe rotssere chcken from costco s only and so much jucer and delcous,0.9254,Good
Swiss Chalet (Geneva St),Burgers,"285 Geneva St, St. Catharines, ON L2N",ON,43.1787641,-79.2433877,3.0,ordered takeout onlne and receved a notfcaton that t would be ready n mnutes had to wat an extra mnutes after got there very unorganzed t seems that would have gotten better servce had chose to eatn wont be orderng there agan,0.6597,Good
Swiss Chalet (Geneva St),Burgers,"285 Geneva St, St. Catharines, ON L2N",ON,43.1787641,-79.2433877,3.0,the food and prces were good ddnt lke where was sttng we chose a booth and t was flthy t was all staned doesnt the staff or managers notce that wont be gong back to that restaurant,0.1999,Bad
Lee's home taste Braised  Chicken（老李黄焖鸡）,Chinese,"100 Fourth Ave #7, St. Catharines, ON L2S 3Z5",ON,43.1551108,-79.2642475,5.0,had ths weekly when was n un n st catharnes moved to toronto two months ago and have been back to get the brased chcken and rce atleast tmes the quantty and flavour s great one of the best brased chckens have had,0.8519,Good
Lee's home taste Braised  Chicken（老李黄焖鸡）,Chinese,"100 Fourth Ave #7, St. Catharines, ON L2S 3Z5",ON,43.1551108,-79.2642475,5.0,we loved the brased chcken and rce and the brased rbs broth s very flavourful and wth really fast servce trust the owner when she says medum s really spcy,0.8158,Good
Lee's home taste Braised  Chicken（老李黄焖鸡）,Chinese,"100 Fourth Ave #7, St. Catharines, ON L2S 3Z5",ON,43.1551108,-79.2642475,5.0,excellent food prepared well wth decent portons f you can handle spcy hghly recommend ther hghest spce level otherwse they have mld spcy level as well,0.8908,Good
Lee's home taste Braised  Chicken（老李黄焖鸡）,Chinese,"100 Fourth Ave #7, St. Catharines, ON L2S 3Z5",ON,43.1551108,-79.2642475,2.0,order from door dash half porton than order drectly dfferent tastedd order faked one,0.0,Bad
Lee's home taste Braised  Chicken（老李黄焖鸡）,Chinese,"100 Fourth Ave #7, St. Catharines, ON L2S 3Z5",ON,43.1551108,-79.2642475,5.0,the spcy steam pot s absolutely delcous and very reasonably prced theyre popcorn chcken s very well seasoned absolutely love ths place and cant wat to try more dshes,0.8974,Good
Little Caesars (Lincoln Street),Pizza,"300 Lincoln Street, Unit 12, Welland, ON L3B",ON,42.9851894,-79.2400929,1.0,went there sunday had to wat mnbut the poor guy before us was there for approxmately ahour and a half ths was our pzza the holday bundle,-0.1531,Bad
Little Caesars (Lincoln Street),Pizza,"300 Lincoln Street, Unit 12, Welland, ON L3B",ON,42.9851894,-79.2400929,2.0,f you lke crust more than anythng else on the pzza then ths s your place staff are pleasant to deal wth but pzza could be made better,0.775,Good
Little Caesars (Lincoln Street),Pizza,"300 Lincoln Street, Unit 12, Welland, ON L3B",ON,42.9851894,-79.2400929,5.0,fantastc came n early and they prepared my order on the spot fantastc people who deserve a rase keep up the hard work guys even after your shft at lttle caesars ozzy,0.8271,Good
Little Caesars (Lincoln Street),Pizza,"300 Lincoln Street, Unit 12, Welland, ON L3B",ON,42.9851894,-79.2400929,1.0,the new fanceron pepperon s advertsed as a pzza loaded wth types of pepperon to the carmelzed cheese crust the one got was a regular pepperon pzza wth the cup and crsp pepperon added to t when asked the employee where was the carmelzed edge was told the boss told us not to make t the way t s advertsed wonder what head offce would thnk about t same owner owns a ll the lttle ceasars locatons n welland so not much sense n tryng to get a proper one n welland the commercal made me a customer for the frst tme n years the owner beng too cheap to make t proper has made me decde not to be a customer for years agan,0.0,Bad
Little Caesars (Lincoln Street),Pizza,"300 Lincoln Street, Unit 12, Welland, ON L3B",ON,42.9851894,-79.2400929,5.0,a great place to get pzza where the lmted staff on duty do all they can to provde quck effcent servce wth a smle serously sometmes there s only staff dong all of the dutes demanded n a pzzera and they get me my pzza as quck as possble everytme and the only tme fnd they are not as knd s after theyve served an ncredbly rude customer would be rrtable after that toothey are a great place to eat and the staff are human too treat them as suchsncerelyan extremely satsfed customer,0.8665,Good
