Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review,Sentiment_score,Sentiment
Donna Mac,Canadian (New),"1002 9th Street SW Calgary, AB T2R 0B5 Canada",AB,51.043721,-114.0836927,5,was in the area and stopped here for brunch love the bright and airy atmosphere and the food was delicious we ordered the risotto and the turkish eggs with our favourite being the risotto,0.872,Good
Shokunin,Japanese,"2016 4th Street SW Calgary, AB T2S 1W3 Canada",AB,51.0349168,-114.0713453,5,totally delightful restaurant and jan was a brilliant knowledgeable prompt and helpful server would highly recommend the beef tongue and chicken knees go out on a limb and try something unique definitely a must try beautiful decor in the place as well wall murals pictured and the menu is great also pictured mushroom dishes are also delicious as are the ramen and salmon dishes everything we tried is pictured thanks will definitely come back,0.9878,Good
Shokunin,Japanese,"2016 4th Street SW Calgary, AB T2S 1W3 Canada",AB,51.0349168,-114.0713453,4,"i would say for the price point most food are on the saltier side great with alcohol pairing which is what this joint is about but not when you dont drink and just want to have some skewers
seating is very crowded i got kicked constantly by the server walking past by without any sorry offered dont feel so great but he doesnt seem to notice that hes kicked my chair multiple times or he doesnt care i wouldnt know
would i come again maybe if im drinking next time with a few friends",0.8931,Good
Shokunin,Japanese,"2016 4th Street SW Calgary, AB T2S 1W3 Canada",AB,51.0349168,-114.0713453,5,have dined in for the omikase experience twice now  the food is amazing theres been a bit of a struggle with a good allergy both times despite mentioning it in the reso  was even told they werent aware of an allergy by our server most recently despite an email conversation the day before will go back but definitely watch your food if you have allergies,0.7391,Good
Shokunin,Japanese,"2016 4th Street SW Calgary, AB T2S 1W3 Canada",AB,51.0349168,-114.0713453,4,"had the omakase tonight to be honest omakase here is not like typical omakase at other japanese restaurants i have been to its more like a set menu dinner since the food was not served by the chef instead the server served it the skewers are pretty good the other food is normal the drink pairing is not really ideal imo
overall i wont recommend the omakase here but its still a good place to order some skewers and drinks on the regular menu hang out with friends etc i would definitely come back",0.92,Good
Shokunin,Japanese,"2016 4th Street SW Calgary, AB T2S 1W3 Canada",AB,51.0349168,-114.0713453,5,"really delicious food here i had the chicken heart neck and the squid dish which was all delicious the beer was good and the service was nice
highly recommend this place and order a bunch of things to share as the portions are at a sharable size",0.9564,Good
Cactus Club Cafe,Canadian (New),"2612 39 Avenue NE Calgary, AB T1Y 7J9 Canada",AB,51.089602,-114.0007104,5,"one of the best club cafe i have been here twice and both the time the food was awesome and so were the drinks the stand out dish was the butternut squash ravioli with prawns its so creamy and buttery and there is this right amount of nutty flavour with the pine nut in it and the prawns just cooked right both the vegetarian dishes we tried were exceptional did not expect those 2 dishes to be that great
the ambience and the staff here are really great and friendly",0.9681,Good
Cactus Club Cafe,Canadian (New),"2612 39 Avenue NE Calgary, AB T1Y 7J9 Canada",AB,51.089602,-114.0007104,5,"this is our first time to this cactus location and we love it
we went out around 10 pm which had happy hour price for the food we ordered the steak frites 25 and it tasted great for the drink we ordered hey hibiscus and hula hula 
the restaurant is dimly lit with chill music and many seat available for couple the server was so nice and professional with our order the food arrive under 10 mins which is fast compare to many fancy restaurants 
highly recommend for couple nights or anniversary ",0.9607,Good
Cactus Club Cafe,Canadian (New),"2612 39 Avenue NE Calgary, AB T1Y 7J9 Canada",AB,51.089602,-114.0007104,5,havent been to cactus club for a decade in vancouver  was in calgary visiting son and family and had a great dinner the night before  same great service and delicious food,0.9169,Good
Cactus Club Cafe,Canadian (New),"2612 39 Avenue NE Calgary, AB T1Y 7J9 Canada",AB,51.089602,-114.0007104,5,cactus club is always solid they got lots of great menu items but dont sleep on the chicken tender bellini combos those chicken tenders slap this location had a surprising amount of garbage blown in by the wind outside the front door area but im gonna take that as a one off situation cant control the wind ya know the service was awesome they even gave a free cheesecake to my girlfriend for her birthday cant be mad at that anyways get the chicken tenders they will make you happy these chicken tenders are for adults dont worry classic,0.987,Good
Cactus Club Cafe,Canadian (New),"2612 39 Avenue NE Calgary, AB T1Y 7J9 Canada",AB,51.089602,-114.0007104,5,"dont walk run to this cactus club i have been to lots of restaurants in calgary this is up there with rouge as one of the tastiest meals i have ever tasted we need to talk about the butternut squash ravioli with prawns it melts in your mouth it is so creamy and buttery and itll have you having a ratatouille moment in the restaurant the prawns tasted just like lobster it was insane we also had the steak and the lettuce wraps everything was divine
the ambience and the staff here are really great and friendly all the waitress were so friendly there was this amazing im assuming manager cause she was giving boss babe vibes who called us movie stars
even though this location is so busy our food and drinks came on record time the poor bartender was the only one working but it was not even a wait at all and the drinks were so good too
ohmygoshhh i cant give this location enough stars",0.942,Good
LOCAL Public Eatery,Canadian (New),"310 8th Avenue SW Calgary, AB T2P 1C1 Canada",AB,51.0458265,-114.0685829,5,my husband and i were in downtown canada and came to this place for a late lunch we dined outside coz it was a beautiful day the place was clean and we were seated right away when we got there i ordered the local fried chicken and an iced tea while my husband had a burger with small potato wedges on the side and a fried egg i also ordered a side of jasmine rice to go with my chicken i am giving the food 4 stars because although the food was good something in the flavor is missing the flavor is good but not quite for both the burger and the local fried chicken also the jasmine rice took a while to be served we loved our hostess rachel she was friendly and smart and seems like she genuinely enjoyed talking with us not just because it is a part of her job the atmosphere when we dined outside was great i definitely recommend this place although i find the place pricey it is still a must try,0.9916,Good
LOCAL Public Eatery,Canadian (New),"310 8th Avenue SW Calgary, AB T2P 1C1 Canada",AB,51.0458265,-114.0685829,5,"amazing service from start to finish

i let the server know im hard of hearing and she ushered us to the quieter back of the restaurant and turned down the music

i could tell they were working hard to accommodate my allergy out of nowhere they comped our appetizer for no other apparent reason than they were all feeling happy 

the server even remembered our names

the food was delicious the portions were generous  the prices were reasonable and the menu was very creative without being overwhelming i think there was something there for everyone  i recommend the shrimp dumplings

what a lovely experience ",0.969,Good
LOCAL Public Eatery,Canadian (New),"310 8th Avenue SW Calgary, AB T2P 1C1 Canada",AB,51.0458265,-114.0685829,4,great food and service location is great if you want to go to more places around the burger and nachos are very tasty a nice place to begin your stephen ave adventure,0.931,Good
LOCAL Public Eatery,Canadian (New),"310 8th Avenue SW Calgary, AB T2P 1C1 Canada",AB,51.0458265,-114.0685829,3,the ambience is nice and lively it has a very rustic feel to it we tried the enchiladas they were tasty but the portion was small and mind you the chicken stuffing is on top so the enchiladas itself do not have any meat we also tried the malaysian curry bowl which was okay it had an after taste that i wasnt sure i liked the server was very sweet and considerate,0.892,Good
LOCAL Public Eatery,Canadian (New),"310 8th Avenue SW Calgary, AB T2P 1C1 Canada",AB,51.0458265,-114.0685829,5,had a few snacks and drinks here service is excellent food tasty and plenty to drink inside or outside are both good,0.765,Good
El Furniture Warehouse,Bars,"107 Stephen Ave SW Calgary, AB T2P 1B4 Canada",AB,51.0453335,-114.0635759,3,"so really nothing special to see here typical dark wood low light stephen avenue restaurantbar i ordered a beef dip and it was okay but if i went back i wouldnt order it again

my friend ordered chicken tacos but asked first if they were spicy because hes not a big fan and he was told no they were mild they turned out to be quite spicy

their food prices are very very low compared to anywhere else on that street but the old saying you get what you pay for definitely applies here

service was about as mediocre as the food it wasnt bad it wasnt great just enough to get by",-0.3202,Bad
El Furniture Warehouse,Bars,"107 Stephen Ave SW Calgary, AB T2P 1B4 Canada",AB,51.0453335,-114.0635759,5,yup we were fortunate enough to get a seat on the patio and enjoyed the atmosphere  service was great it was really busy and the food was excellent they provide tremendous value for what get for meals definitely try the burger and tacos if youre in the mood for something to eat,0.959,Good
El Furniture Warehouse,Bars,"107 Stephen Ave SW Calgary, AB T2P 1B4 Canada",AB,51.0453335,-114.0635759,1,"my recent visit to el furniture warehouse left me utterly disappointed and dissatisfied i had ordered the general tao cauliflower bowl and from start to finish the experience was nothing short of frustrating

firstly the service was incredibly slow it took a staggering 40 minutes for our order to be brought out and only after we inquired about its status the lack of attentiveness from the waitress was evident and it seemed like the order was entirely forgotten

when the waitress finally brought out my meal i was taken aback by its appearance the dish did not look like cauliflower as i had expected i raised this concern with the waitress and she took another trip back to the kitchen to doublecheck upon her return she assured me that it was indeed cauliflower dismissing my doubts rather casually

due to the extensive wait my friends and i had already decided to pack the food into togo boxes as soon as it was served this made it impossible for me to try the food on the spot and identify the issue immediately

it was only when i got back to the office and began eating the meal that i realized the dish i had been served was not cauliflower as advertised but instead chicken this revelation was particularly distressing to me as i cannot consume chicken for religious reasons

this experience was incredibly upsetting and disrespectful as it not only wasted my time but also disrespected my dietary restrictions the lack of care and attention to detail from the staff is unacceptable and i am deeply disappointed by the entire ordeal

i will certainly not be returning to el furniture warehouse and i advise anyone with dietary restrictions or a desire for efficient service to steer clear of this establishment the misrepresentation of dishes and the disregard for customers needs make it clear that this restaurant falls far short of the dining experience one should expect",-0.7578,Bad
El Furniture Warehouse,Bars,"107 Stephen Ave SW Calgary, AB T2P 1B4 Canada",AB,51.0453335,-114.0635759,5,jill was our server and was very efficient and helpful great place with amazing prices would recommend for drinks and quick food either on the patio or late night inside,0.9482,Good
El Furniture Warehouse,Bars,"107 Stephen Ave SW Calgary, AB T2P 1B4 Canada",AB,51.0453335,-114.0635759,5,"a fun and cozy place to stop for a bite on stephan ave  it is a busy place and its for good reason  inside you will find unique upcycled décor that gives a rustic yet fun ambiance where there are so many pieces to look at  still there is also a comfortable feeling where you have walked into a place that is warm and welcoming

our server was just that to our little group  she clearly knows how to give good customer service  she knew the menu inside and out gave good suggestions and was patient with us when we were not sure what to have when an item of the menu wasnt available  however with great cheer she announced that something was back and got what we ordered  despite being busy our server checked in with us and was very speedy when it came to getting our meals

our meals were absolutely delicious  it was impressive to see that such good food wasnt so crazy expensive when we ordered it  there was a little nervousness that the dishes were going to be smaller than what we had thought due to the price  however this was not the case at all  things here were a good sized and sated our hunger perfectly

what we ordered was a couple of powerbowls and some garlic cheese sticks as an appetizer  the powerbowls were fresh flavourful and full of amazing textures  we had some tang and zip thanks to the dressing  the vegetables had a lovely crunch and crispiness where it should  the rice was perfectly cooked and the protein added created a nice balance to the whole thing  the garlic cheese bread was a pleasant temperature and with all that melted cheese made a person have the kind of comfort that food should bring  the marinara sauce that came with it was a little cool but the tomato basil savouriness more than makes up for it

if you are looking to have a nice night out with a loved one but have a budget that you must keep this is the place to go  this is a place that is good for a date night birthday party with friends or you are taking in a play at one of the theatres near by  check in today because you will leave feeling happy",0.9968,Good
NOtaBLE The Restaurant,Canadian (New),"4611 Bowness Road NW Calgary, AB T3B 0B2 Canada",AB,51.0716634,-114.1596437,5,"best unplanned late brunch ever we were walking in the area when decided to stop for a bite at notable
it was almost empty a could count more staff members then people at the tables we just skipped brunch rush and it wasnt quit dinner time yet
i would say it was perfect timing
brunch lunch menu was served
14 chicken and brisket sandwich were amazing
the wood stove smell just made it all better i love open kitchen you can see everyone doing their thing and preparing for the dinner time
our server was outstanding and he mentioned that mostly works nights so hopefully we can run into him again sometime for the dinner",0.9766,Good
NOtaBLE The Restaurant,Canadian (New),"4611 Bowness Road NW Calgary, AB T3B 0B2 Canada",AB,51.0716634,-114.1596437,4,beautiful and ambient atmosphere service was fair food was good but prices are higher than anticipated the noteable rotisserie chicken was phenomenal but meat was slightly drier than expected the open beef brisket sandwich was amazing,0.882,Good
NOtaBLE The Restaurant,Canadian (New),"4611 Bowness Road NW Calgary, AB T3B 0B2 Canada",AB,51.0716634,-114.1596437,5,came here with my partner and some friends when we were on vacation and it was so worth it we got multiple steak tartares for the table and it changed my life it was so gooood would highly recommend i got the lamb sirloin and it was so tender and yummy and my partner got the bison and really enjoyed it if youre debating between the lamb special or the lamb sirloin i would definitely recommend the lamb sirloin good portion sizes too will definitely come back when we visit,0.9807,Good
NOtaBLE The Restaurant,Canadian (New),"4611 Bowness Road NW Calgary, AB T3B 0B2 Canada",AB,51.0716634,-114.1596437,4,really great restaurant with amazing service and delicious food highly recommend trying the bison or their famous chicken was very disappointed with how hot the restaurant was and lack of air conditioning,0.8748,Good
NOtaBLE The Restaurant,Canadian (New),"4611 Bowness Road NW Calgary, AB T3B 0B2 Canada",AB,51.0716634,-114.1596437,5,everything was amazing great service cozy ambiance and the food was soooo tasty had the burger it was perfect with truffle fries the wild mushroom gnocchi and the pork potato rolls would 1000 recommend,0.9337,Good
The Holy Grill,Burgers,"827 10th Avenue SW Calgary, AB T2R 0B4 Canada",AB,51.0437026,-114.0807644,5,"came to holy grill for brunch during my calgary trip and it did not disappoint

atmosphere was good food was delicious and the staff were very welcoming and nice

i ordered the brunch burger and it was messy but worth it and also subbed my fries for their sweet potato fries

the burger was loaded but super fresh juicy and full of flavor and texture

i wish the sweet potato fries came with a side of sauce like a chipotle mayo of some sort but overall i definitely recommend",0.9903,Good
The Holy Grill,Burgers,"827 10th Avenue SW Calgary, AB T2R 0B4 Canada",AB,51.0437026,-114.0807644,5,"our first meal in calgary most definitely did not disappoint  we started with a side of sweet potato chips  so tasty and crisp we both had the pulled pork burger the special for the day mine on a lettuce wrap  it was a bit messy to eat but somehow the best meals are 
the crisp pickle and smattering of additional chips on the side made for the perfect start to our calgary visit  many thanks holy grill",0.9658,Good
The Holy Grill,Burgers,"827 10th Avenue SW Calgary, AB T2R 0B4 Canada",AB,51.0437026,-114.0807644,5,heard about this place so had to try and was not disappointed awesome homemade burgers and homecut fries huge portions and prices absolutely fair,0.4859,Bad
The Holy Grill,Burgers,"827 10th Avenue SW Calgary, AB T2R 0B4 Canada",AB,51.0437026,-114.0807644,5,me and my wife went there for sunday brunch the staff were friendly we got burger and chicken panini burger was super juicy it came with onion rings and few pieces of beet root fries chicken panini was huge and tasty we even got plate of fries and coffee on the house they said they were gonna dump all the coffee so offered free coffee same thing with fries they said they were gonna use up all the fries so gave us free fries i dont think any business do that these days i recommend this place for brunchbreakfast,0.9473,Good
The Holy Grill,Burgers,"827 10th Avenue SW Calgary, AB T2R 0B4 Canada",AB,51.0437026,-114.0807644,5,i ordered in from here and it was so good got the mr chicken and parmesan fries it was enough food for two will definitely get again,0.7537,Good
Bridgette Bar,Bars,"739 10 Avenue SW Calgary, AB T2R 0B3 Canada",AB,51.0434928,-114.0787373,5,"love this place everything we tried was really good and the tastes and textures of every food was unique and so delicious the calamari and shrimp pasta is a must i have tried lamb in various restaurants but this was the first time that even though it was medium rare it did not taste like bloody meat and was actually really tender juicy and well cooked all at the same time

the service was really good too and the atmosphere of the restaurant was very inviting and lively definitely recommend reserving in advance as it was busy since we had come here for a birthday dinner there was a cute birthday card signed by the staff which was a thoughtful touch will be back for sure",0.9904,Good
Bridgette Bar,Bars,"739 10 Avenue SW Calgary, AB T2R 0B3 Canada",AB,51.0434928,-114.0787373,4,the eggplant fries were unique and tasty the garlic bread was delicious and very cheesy but since we ordered both it became all too much cheese  also tried their cocktail  paradise city it tasted great for people who like sweet cocktails their beetroot salad was okayish and can be skipped for next time i will be trying their pasta as its really hyped by others in the reviews the chicken liver mousse was okayish as well,0.9769,Good
Bridgette Bar,Bars,"739 10 Avenue SW Calgary, AB T2R 0B3 Canada",AB,51.0434928,-114.0787373,5,perfect spot for an intimate date night with buzzing energy all around they have limited patio seating but the bar area opens wide to the great outdoors the restaurant itself has a couple levels which gives great line of sight to the architectural details of brick walls and thick wooden beams to show the history of the building the food here never disappoints you could pick anything on this menu and be thrilled with your choice,0.9697,Good
Bridgette Bar,Bars,"739 10 Avenue SW Calgary, AB T2R 0B3 Canada",AB,51.0434928,-114.0787373,4,heard so much hype so had to try it was a great experience but quite pricey  the service was amazing from the host to the waitress the food was good our favorite was the pasta  definitely a place to try at least once,0.9645,Good
Bridgette Bar,Bars,"739 10 Avenue SW Calgary, AB T2R 0B3 Canada",AB,51.0434928,-114.0787373,5,we arrived on a friday at 4pm no reservation and got seated with a two hour window happy hour drinks were half off until 5pm dinner menu starts at 5pm we had 3 drinks and ordered eggplant fries rigatonitruffle lamb sausage and garlic bread ahmazing rigatoni was definitely the star of the show everything else was tasty as well we also ordered the banana pie yum but at this point we had too much to eat to really enjoy the dessert dinner was reasonable priced considering the ambiance and food quality attentive to my big pregnant belly and my needs  we plan to go back again next week and will be a regular from here on forward ,0.8355,Good
Charcut Roast House,Steakhouses,"101-899 Centre Street S Calgary, AB T2G 1B8 Canada",AB,51.0448258,-114.0632917,5,great meal from beginning to end the cocktails were excellent and our server andrea was really lovely attentive and funny the serving sizes were good and i had probably one of the best desserts chocolate budino ive ever eaten  and i never like dessert,0.9674,Good
Charcut Roast House,Steakhouses,"101-899 Centre Street S Calgary, AB T2G 1B8 Canada",AB,51.0448258,-114.0632917,3,food was delicious however 39 for a small steak and it came with no substantial side i ordered the butcher shop steak and the saladwas pretty dull a few greens placed on top of the steak and thin sliced carrot and radish i left still hungry asked for no parmesan and i believe my server who is from moncton requested that as well but it was brought out to me like that and i had to pick it off,0.7184,Good
Charcut Roast House,Steakhouses,"101-899 Centre Street S Calgary, AB T2G 1B8 Canada",AB,51.0448258,-114.0632917,5,charcut is by far my fave lunch spot downtown the prime rib sandwich is the best beef dip i have ever had i wont entertain any other menu item prices are spot on for lunch and so amazing the grainy mustard gives a nice texture to the sandwich i highly recommend lunch at charcut,0.9485,Good
Charcut Roast House,Steakhouses,"101-899 Centre Street S Calgary, AB T2G 1B8 Canada",AB,51.0448258,-114.0632917,4,service was great they got us in and out during the lunch hour i like the quick lunch options that includes a little baggie of warm chocolate chip cookies,0.804,Good
Charcut Roast House,Steakhouses,"101-899 Centre Street S Calgary, AB T2G 1B8 Canada",AB,51.0448258,-114.0632917,5,"really enjoyed the prime rib supper we had here the meal we had was part of the yyc eats events and it was a featured prime rib meal with half a charcuterie board to start and maritozzi banana cream stuffed sweet brioche with powdered sugar for dessert for our choice of side we had the poutine

this was a massive amount of food for 2 portions and all prepared well we ordered the meat medium rare and thats exactly how it arrived it also came with a clove of roasted garlic rosemary jus and horseradish aioli

the dessert was beautifully prepared and delicious

for my drink i ordered the marasca spritz which was lovely and refreshing it was garnished with lime and brandied cherries

our server was attentive and polite he attended to a couple of special requests without missing a beat  he also kept our water glasses full throughout the meal without being asked the food and drinks arrived in a timely manner and the pacing of the meal was spot on

this is an excellent place for a special occasion or even just a nice supper out",0.9877,Good
Mamak Dang Fusion Malaysian Cuisine,Malaysian,"4604 12th Street NE Calgary, AB T2E 4R4 Canada",AB,51.0935579,-114.0328605,5,i love malaysian food and finally found the best one in calgary  i even want to bring my friends here to try i ordered laksa noodle soup nasi with rendang beef and roti with curry chicken for 2 people as i wanted to try all so ordered over portion  i will be back for sure it was very welcomed environment and service was perfect  not too over but not too lack of,0.9134,Good
Mamak Dang Fusion Malaysian Cuisine,Malaysian,"4604 12th Street NE Calgary, AB T2E 4R4 Canada",AB,51.0935579,-114.0328605,5,i cannot sing enough praises about this restaurant the jumbo laksa is absolutely divine with a combination of all the different laksa dishes its a great way to try the different meat and tofu options with a broth that unbelievably delicious we shared between 4 people and it was more than enough my malaysian mom was impressed with the laksa and continues to bring visitors to show them a glimpse into her roots involving authentic cuisine would definitely recommend finishing up with a shaved ice dessert,0.9646,Good
Mamak Dang Fusion Malaysian Cuisine,Malaysian,"4604 12th Street NE Calgary, AB T2E 4R4 Canada",AB,51.0935579,-114.0328605,3,i was very excited to try this place seeing the google ratings but was a little disappointed with the food the dishes were just okay and the flavour was not what you would expect in good malaysian food  i have had much better malaysian food in few other restaurants in calgary tried the chicken popcorn starter which was just like any store bought chicken popcorn the rendang beef was just okay ,0.915,Good
Mamak Dang Fusion Malaysian Cuisine,Malaysian,"4604 12th Street NE Calgary, AB T2E 4R4 Canada",AB,51.0935579,-114.0328605,4,"good place to eat id say it is more chinese style malaysian the food was good definitely recommend the chicken curry nasi lemak the beef rendang was a little disappointing  missing the toasted coconut flavour and it was much wetter than what i had in malaysia still decent and the beef was tender both nasi lemak dishes had delicious coconut rice roasted peanuts sambal perfectly boiled egg and more

i really enjoyed the honey chrysanthemum drink definitely recommend that for a refreshing drink

the staff were great and fast prices were quite fair for the quality and amount of food i wouldnt hesitate to recommend mamak dang",0.9863,Good
Mamak Dang Fusion Malaysian Cuisine,Malaysian,"4604 12th Street NE Calgary, AB T2E 4R4 Canada",AB,51.0935579,-114.0328605,5,another hidden gem for lunch they have five spicy level for their laksa,0.0,Bad
Garden of Italy,Italian,"101-2763 Sunridge Way NE Calgary, AB T1Y 7K7 Canada",AB,51.0719045,-113.9996826,5,"food is delicious especially the grand marnier dish the sauce is to die for
appetizers were good a little small but still tasty the service was wonderful our server was very attentive the prices are reasonable less expensive then other places with similar food
i would recommend it and ill go back myself",0.8219,Good
Garden of Italy,Italian,"101-2763 Sunridge Way NE Calgary, AB T1Y 7K7 Canada",AB,51.0719045,-113.9996826,5,everything here was exceptional the service the bread the drinks the food  outstanding if you like sangria you must try theirs it was delish,0.7579,Good
Garden of Italy,Italian,"101-2763 Sunridge Way NE Calgary, AB T1Y 7K7 Canada",AB,51.0719045,-113.9996826,5,garden of italy is a hidden gem for the halal community i am so glad to have discovered it no other place in calgary offers italian halal cuisine the food is always so delicious i have tried both dinein  takeaway and the quality is always the same i cant say enough good things about this place if you havent tried it do it now,0.7186,Good
Garden of Italy,Italian,"101-2763 Sunridge Way NE Calgary, AB T1Y 7K7 Canada",AB,51.0719045,-113.9996826,5,friendly staff clean facility including washrooms great atmosphere great food,0.9337,Good
Garden of Italy,Italian,"101-2763 Sunridge Way NE Calgary, AB T1Y 7K7 Canada",AB,51.0719045,-113.9996826,4,"i think this is the only italian restaurant in calgary with halal options the restaurant cooks the halal food in different potspans than the rest of the menu to avoid cross contamination  very considerate

i ordered the baked lasagna which was very delicious and a friend had ordered veal parmesan the friend had mentioned that her veal was tough and chewy but i had no complaints of my lasagna the orders came with complimentary bread and butter  which is just ok  not amazing but not bad

atmospheredecor is nicer than most restaurants in ne and it feels like youre in a small cosy family owned restaurant would come back again",0.9228,Good
OEB Breakfast,Breakfast & Brunch,"222 5 Avenue SW Suite 110 Calgary, AB T2P 4K3 Canada",AB,51.0488849,-114.0654338,5,amazing food and great service we got 3 different dishes and all were delicious the patio is super cute too and so is the inside setup would definitely eat there again ,0.969,Good
OEB Breakfast,Breakfast & Brunch,"222 5 Avenue SW Suite 110 Calgary, AB T2P 4K3 Canada",AB,51.0488849,-114.0654338,4,"delicious and quick friendly service that is fantastic for a monday morning

the cluck norris is a chicken sandwich that tastes like thanksgiving and is served with a hefty amount of waffle fries

the holy crab was an eggs benedict that was good but the crab was a little bit too salty

the banana cream pie french toast was good and tasted like my mothers banana pudding the thick cut bread was a little dry in the center but otherwise it was good

the soul in a bowl breakfast poutine was tasty and was exactly as described

overall i would recommend oeb for when you are looking for a tasty and quick breakfast in downtown calgary",0.9638,Good
OEB Breakfast,Breakfast & Brunch,"222 5 Avenue SW Suite 110 Calgary, AB T2P 4K3 Canada",AB,51.0488849,-114.0654338,5,wow amazing we went there after walking around downtown princes island and were ravenous service was amazing and rather fast decor is quirky and cozy at the sametime probably because we sat in the egg like enclosure my first time eating poutine veg options are plenty they have an option to request that the potatoes be fried in veg oil instead of beef tallow our waitress took care of that request for our table,0.9524,Good
OEB Breakfast,Breakfast & Brunch,"222 5 Avenue SW Suite 110 Calgary, AB T2P 4K3 Canada",AB,51.0488849,-114.0654338,4,"poutine for the love of poutine

i came for their french toast or waffles but i left actually loving their poutine i hate dislike poutine or all things with fries first place

place was cute and inside a very busy bustling building across from stock exchange and bow steer building i didnt make reservations so i couldnt sit inside  rather got seated at their outside patio inside the building area completely different vibes than their restaurant

minus that food is the same i got their trifle french toast and gold diggah poutine they didnt have any lattes but just drip coffee so drip coffee it is

i had no expectations for their poutine but turns out to be the most delicious thing ive ever had i got it with half arugula and it was irit mind blowing good the jiggly runny egg lemony sauce super tasty chicken bitterness of the arugula cutting the fries it was the best  only poutine ive ever ordered and consumed ive ordered many before without eating

the french toast trifle was fun too coffee was a ok couldnt get a refill our waitress was quite busy inside bummer

but since ive tested the best poutine ever im giving them 4 stars ill never poutine anywhere else the best only thing missing is a latte or a much stronger coffee",0.989,Good
OEB Breakfast,Breakfast & Brunch,"222 5 Avenue SW Suite 110 Calgary, AB T2P 4K3 Canada",AB,51.0488849,-114.0654338,5,super busy place on weekends had to wait almost an hour in the waitlist surely worth the wait had delicious and amazing brunch really liked their pork poutine farmer johns delight scramblettes was tasty,0.9726,Good
Great Taste Chinese Restaurant,Chinese,"123 2 Avenue SE Calgary, AB T2G 0B2 Canada",AB,51.0509447,-114.0612541,1,i am not sure if this is usual to fry only bones and serve it to the customers i know that chopped meat with small bones can fried however i also doubt that the chopped meat with crushed bones be fried due to the fried coating i didnt know the crushed bone the food was recommended by the server and no one in the resturant explained or warned on the crushed bones or just fried bones,-0.924,Bad
Great Taste Chinese Restaurant,Chinese,"123 2 Avenue SE Calgary, AB T2G 0B2 Canada",AB,51.0509447,-114.0612541,5,"fave restaurant in chinatown food is always fresh salty and spicy

green beans with minced pork are the best ive had downtown alway crispy never soggy

was so addicted to the boiled fished soup had to learn to make it myself during covid shut downs",0.8555,Good
Great Taste Chinese Restaurant,Chinese,"123 2 Avenue SE Calgary, AB T2G 0B2 Canada",AB,51.0509447,-114.0612541,5,recently went to this place and had an excellent time ordered noodles alongside a soup not in picture the server was very nice and polite and despite the restaurant being small it never felt crowded or busy honestly some of the best chinese food i ever had and i would definitely go again if i was in the area its in a pretty isolated area so make sure you dont miss it,0.9666,Good
Great Taste Chinese Restaurant,Chinese,"123 2 Avenue SE Calgary, AB T2G 0B2 Canada",AB,51.0509447,-114.0612541,5,great place i come here almost everyday to have authentic chinese food for lunch some dishes are a miss but the menu is quite sizable,0.3071,Bad
Great Taste Chinese Restaurant,Chinese,"123 2 Avenue SE Calgary, AB T2G 0B2 Canada",AB,51.0509447,-114.0612541,1,the food was totally flavourless we ordered the spicy malatang and it was completely just chilly oil mixed with water there was no flavour of salt or anything 16bucks will get you a few slices of spam and chinese cabbages as a chinese i would definitely not recommend this place if your trying to have some authentic chinese food,-0.4784,Bad
Wiener-Schnitzel Haus,Austrian,"4703 Bowness Road NW Calgary, AB T3B 0B5 Canada",AB,51.0727272,-114.1612684,5,the food was awsome   the appetizers the main dessert   all very good  service was good the atmosphere is a small cozy place   it is expensive but the food is great with good sized portions as well,0.95,Good
Wiener-Schnitzel Haus,Austrian,"4703 Bowness Road NW Calgary, AB T3B 0B5 Canada",AB,51.0727272,-114.1612684,2,"food was not bad but way way overpriced if it would have been homemade sausages for appetizer but its just the walmart bratwurst or the tiny portion of käsespätzle schnitzel was pork not veal no reason for the price of 58 per person for a 2 course meal
as a german trying the food in calgary  very disappointed ",-0.3253,Bad
Wiener-Schnitzel Haus,Austrian,"4703 Bowness Road NW Calgary, AB T3B 0B5 Canada",AB,51.0727272,-114.1612684,5,we enjoyed a wonderful evening at the wiener schnitzel haus  the food was outstanding and we thoroughly enjoyed the thoughtful and very personalized service  everything about this restaurant was a five star experience  our birthday dinner could not have occured at a better place  thankyou for such a lovely evening,0.9746,Good
Wiener-Schnitzel Haus,Austrian,"4703 Bowness Road NW Calgary, AB T3B 0B5 Canada",AB,51.0727272,-114.1612684,2,this was a disappointing experience as it was so overpriced the owners are friendly the atmosphere is nice but you can only order a two or three course meal one does not know that when trying to look up the menu online this boils down to around 30 for a few cheese wrapped asparagus spears or a bowl of goulash soup as an appetizer taken the average price of a schnitzel on their earlier menu the very limited operating hours might be a reason for the overpriced menu but there is too much competition out there unfortunately we wont be back,-0.611,Bad
Wiener-Schnitzel Haus,Austrian,"4703 Bowness Road NW Calgary, AB T3B 0B5 Canada",AB,51.0727272,-114.1612684,5,one of calgarys best local owned restaurants cant say enough good things about the food and service our family felt like royalty,0.6479,Good
