Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review,Sentiment_score,Sentiment
Q at The Empress,Seafood,"721 Government St Victoria, BC V8W 1W5 Canada",BC,48.4222401,-123.3680585,5,"since we regularly visit the fairmont empress we can say with confidence that it never dissatisfies every detail is correct they have it all dialled

we adore coming here for some cocktails beverages and their cuisine its wonderful for lunch brunch afternoon tea cocktails and dinner q at the fairmont empress is a genuine pleasure its a nice location

the bartenders are nice friendly and really knowledgable at all occasions the hosts provided excellent service the drinks and cocktails are outstanding we have had the empress lemonade empress old fashioned martini royale plus their popcorn is tasty unique and produced inhouse

in addition it is incredible that the empress gin thats their speciality is made in victoria live music and fantastic vibes can be found at q at the fairmont empress if youre seeking for an upgraded and elevated experience i highly recommend this location as you will not be disappointed thank you we shall return ",0.9905,Good
BeaverTails,Desserts,"602 Broughton Street Victoria, BC V8W 1C7 Canada",BC,48.42433339999999,-123.367646,4,"beavertails is undoubtedly one of canadas most iconic and delicious pastries originating in ottawa and spreading across the country however i can understand why some people may only try it once due to its indulgent nature the pastry is made of fried dough and topped with a variety of toppings including cinnamon sugar chocolate hazelnut and maple butter among others while its undoubtedly a treat for those with a sweet tooth the sugar content may be too much for some

that being said for those willing to indulge beavertails is a musttry pastry its perfect for a special occasion or as a sweet treat on a lazy afternoon",0.9599,Good
BeaverTails,Desserts,"602 Broughton Street Victoria, BC V8W 1C7 Canada",BC,48.42433339999999,-123.367646,5,i was told president obama visited beavertail in ottawa so we wanted to try their food while visiting victoria  it was neat and fun  good tasty desert  dont expect seatings though as there is only couple of outdoor tables and a few chairs,0.8481,Good
BeaverTails,Desserts,"602 Broughton Street Victoria, BC V8W 1C7 Canada",BC,48.42433339999999,-123.367646,5,beaver tail and the poutine was delicious place was packed and we had to wait but it was worth it,0.5719,Good
BeaverTails,Desserts,"602 Broughton Street Victoria, BC V8W 1C7 Canada",BC,48.42433339999999,-123.367646,5,"this place is like a hole in the wall and absolutely delicious
id have to say the wait for me wasnt that long the staff were very friendly id have a garbage can on site to put your waste in after eating at the outdoor tables they serve mostly ice cream and dessert style pastry but they do have a poutine one and some wrapped hot dogs
i definitely like this place if you havent been there before you should at least try it once",0.8858,Good
BeaverTails,Desserts,"602 Broughton Street Victoria, BC V8W 1C7 Canada",BC,48.42433339999999,-123.367646,5,"price experience score pes 8510

service ok
food good
ambiance takeout",0.6249,Good
Fiamo,Italian,"515 Yates Street Victoria, BC V8W 1K7 Canada",BC,48.4266982,-123.3697847,5,"fiamo is a cozy yet chic italian restaurant  inside the restaurant is romantic dark and moody perfect for a date night evening cocktails or having an intimate night to yourself  they have a closed patio as well as an openaired one though unfortunately it wasnt open when i visited

leah was our server who was methodical in how she went about the steps of service  amy also stands out to me in her role as a support staffhost  overall the staff were quality laid back but also seemed to care for their work

i came for a sunday night dinner so regrettably the pasta dishes werent available reducing the choices in entree  however their rotating specials of the day were a nice addition ensuring greater variety  this also implies they utilize seasonal ingredients and come up with new dishes in addition to the set menu probably more fun for the kitchen staff too

i ordered their special of the day eggplant parmesan 26 which was delectable  i loved the addition of roasted vegetables including potatoes broccolini sweet peppers and carrots to brighten up the otherwise heavy dish

i would recommend this place for those in victoria and craving a good italian meal with a charming atmosphere ",0.9951,Good
Fiamo,Italian,"515 Yates Street Victoria, BC V8W 1K7 Canada",BC,48.4266982,-123.3697847,5,"this place offers an exceptional experience that encapsulates the essence of italy within victoria fiamo consistently delivers satisfying and flavorful dishes making it a reliable choice for those seeking highquality cuisine during my recent visit i had the pleasure of savoring their delectable chicken parmesan which flawlessly embodies the essence of italian gastronomy in every bite the chicken was impeccably cooked ensuring it remained moist while the sauce boasted a delightful and irresistible flavor my dining companion opted for the classic italianamerican dish of spaghetti and meatballs which pays homage to the culinary traditions of southern italy according to their assessment fiamo did justice to that particular regions cuisine

however the absolute standout of the evening was our server while her name escapes me her distinctive long blond hair will undoubtedly serve as a recognizable characteristic when you visit this esteemed establishment she consistently exuded exceptional warmth and friendliness going above and beyond to engage us in meaningful conversation and cater to our every need with remarkable attentiveness her unwavering positive attitude and radiant smile which stretched from ear to ear left an indelible impression on us if you have a craving for authentic italian cuisine fiamo is unequivocally the place to be",0.9941,Good
Fiamo,Italian,"515 Yates Street Victoria, BC V8W 1K7 Canada",BC,48.4266982,-123.3697847,5,we ate dinner outside on a beautiful day the evening can be chilly but we sat right under the heater it was perfect my husband had their beet salad and loved it we shared some brussel sprouts and they were soooooo goodvery crispy on the outside and very flavorful we shared a pepperoni pizza and the meaty one cant remember the name both were delicious but the meaty one had a nice spice to it a great dinner to end the day,0.9886,Good
Fiamo,Italian,"515 Yates Street Victoria, BC V8W 1K7 Canada",BC,48.4266982,-123.3697847,5,fabulous dining experience having never been in victoria we combed through lots of reviews and dinner suggestions fiamo exceeded our best hopes everything from the very nice menu quiet atmosphere excellent wine list and outstanding specials made deciding on a choice a challenge fortunately we had a top notch server in leah to guide us every step of the way her wine choice was spot on like all of her recommendations we are only in town 2 nights we may just have to go back you will not be disappointed in this wonderful establishment,0.9849,Good
Fiamo,Italian,"515 Yates Street Victoria, BC V8W 1K7 Canada",BC,48.4266982,-123.3697847,2,service was great but the charcuterie board was sad it felt like they had transferred sliced meat from a costco platter to a 28 cheese board with all of the incredible local meets and cheese around this platter missed the mark brussels sprouts were great though and ive been back since this original review  pumpkin ravioli is a hit,0.8376,Good
Virtuous Pie,Pizza,"530 Pandora Avenue Victoria, BC V8W 1N6 Canada",BC,48.4286181,-123.3684944,5,ive come here often and have ordered via skip to my home ive always had amazing food experiences here i have tried all the pizzas on the menu and quite a few of the monthly features they have all been amazing the staff have all been really amazing as well great service and great manager also they have a patio behind the restaurant where we were to have our dog with us oh ya the ice cream is seriously awesome too,0.9785,Good
Virtuous Pie,Pizza,"530 Pandora Avenue Victoria, BC V8W 1N6 Canada",BC,48.4286181,-123.3684944,5,this is the best vegan pizza ive ever had  they know what theyre doing and you can taste it it was my first time here i loved that they have huge booths in the main area and seats back in their garden patio i decided to go for the classic margherita pizza the pizza was delicious and tasty to be honest you dont really miss the dairycheese on the pizza the pizzas crust was amazing and not soggy at all the service was good additionally  i got the vanilla bean ice cream pint to go and it was phenomenal all in all i highly recommend virtuous pie and i shall return to try other pizzas and items off their menu ,0.9852,Good
Virtuous Pie,Pizza,"530 Pandora Avenue Victoria, BC V8W 1N6 Canada",BC,48.4286181,-123.3684944,5,tasty italian salad candied walnuts were the best and detroit style pizza service was quick and we had our choice of seating vegans and nonvegans will enjoy the delicious pizzas mocktails were fantastic,0.9403,Good
Virtuous Pie,Pizza,"530 Pandora Avenue Victoria, BC V8W 1N6 Canada",BC,48.4286181,-123.3684944,5,ive gone here numerous times for pizza 5 btw but tonight we stopped in for their vegan ice cream luckily nic was serving us and talked us in to trying the ballpark popcorn i actually said no first and they suggested i try a sample best decision ever so good thanks for the exceptional service and unique ice cream  the raspberry cheesecake was also good but if you have both eat it before the popcorn one,0.9738,Good
Virtuous Pie,Pizza,"530 Pandora Avenue Victoria, BC V8W 1N6 Canada",BC,48.4286181,-123.3684944,5,some of the best vegan food ive had and definitely the best vegan mac and cheese we had the mac and cheese skillet the stranger wings pizza which was quite spicy and the pesto cbr the service was great and we highly recommend,0.9583,Good
Breakwater,Cafes,"199 Dallas Road Victoria, BC V8V 1A2 Canada",BC,48.4154371,-123.3846996,3,"the bistro is in a great area next to the famous dallas road close to ogden point the service is ok not bad not great the waiters just didnt seem to care much but were still polite i had a mac and cheese and it was so bland that i was shocked  i couldnt taste the cheese at all  so i can tell its not real cheese but rather some kind of powdery cheese  or fake cheese like velveeta and there was no salt at all  for 13 and for the tiny quantity i expected at least a regular mac and cheese and how on earth can you be a chef and mess up mac and cheese 

only a cheesecake for desert not even ice cream or a second option 

overall it is a place with so much potential but just not there at all they probably dont care since its a tourist trap",-0.888,Bad
Breakwater,Cafes,"199 Dallas Road Victoria, BC V8V 1A2 Canada",BC,48.4154371,-123.3846996,4,excellent food friendly staff wonderful atmosphere and vibe and of course a fabulous view i wish they had more menu items and seating its a little pricey but that doesnt stop me from going back fish and chips are good and seafood chowder is also delicious the cocktails are really good too highly recommend,0.9811,Good
Breakwater,Cafes,"199 Dallas Road Victoria, BC V8V 1A2 Canada",BC,48.4154371,-123.3846996,5,this a great place to have dinner coffee or desserts after a walk on victoria s dallas rd waterfront good menu selections at reasonable prices great nachos tonight we had a glass of grafigna malbec with chocolate tartmmmm personnel is very friendly the view of the pier and the cruise boat terminal is very nice,0.9564,Good
Breakwater,Cafes,"199 Dallas Road Victoria, BC V8V 1A2 Canada",BC,48.4154371,-123.3846996,5,the first place i ate when i visited victoria for the first time two years ago excellent scenery fantastic ocean view patio delightful menu options and drinks now that i live here its become one of my favourite spots,0.9022,Good
Breakwater,Cafes,"199 Dallas Road Victoria, BC V8V 1A2 Canada",BC,48.4154371,-123.3846996,5,lovely place feels like a dream drinking lavender cocktail in front of the blue ocean and snow mountain far away its so unreal,0.8074,Good
Bear & Joey Cafe,Cafes,"1025 Cook St Victoria, BC V8V 3Z7 Canada",BC,48.4230104,-123.3539516,4,"ive been in this restaurant twice once sat outside and once inside
pros food is delicious and healthy
service is nice and friendly
decor and furniture is modern and relaxing colours
outside patio with heater
some beautiful and cute merchandise

con there is something wrong with audio insulation of the restaurant that makes it very noisy so if you need a cosy and quiet place that you can chat easily with friends its better to sit outside",0.9772,Good
Bear & Joey Cafe,Cafes,"1025 Cook St Victoria, BC V8V 3Z7 Canada",BC,48.4230104,-123.3539516,5,our friends have been urging us to try this place but we had a ferry to catch and didnt want to be stuck downtown however after google guided us to a lessthanappealing cafe in christchurch we decided that we might as well try bear and joey i was dressed in sensible ferrytravelingandhiking garb and we didnt have a reservation the maître d wasnt thrilled but seated us anyway one of the original reason i hesitated in coming was the menu but once we were there the menu made a lot more sense and we actually had a hard time choosing my weakness was breakfast sandwich but at the last minute i ordered the pork belly sandwich my partner ordered the fresh toast of course we think this place should get a michelin star for sure from ingredients to execution the food was amazing i usually only eat salad because it is healthy but actually hating it but the bear and joey kohlrabi and picked cabbage salad was amazing not boring at all i couldnt stop eating it and finished the salad before attacking the fennel and orange pork belly sandwich the bread was extra crusty which was quite enjoyable the pork belly had enough fat to melt in my mouth consuming this was a wondering experience there was a lot of mmm sounds and smiles coming from across the table while my partner enjoyed the french toast there was a lot more variety of fruit on the french toast that were not mentioned on the menu if this place was in vancouver i imagine it might take us a while to get a reservation well done,0.978,Good
Bear & Joey Cafe,Cafes,"1025 Cook St Victoria, BC V8V 3Z7 Canada",BC,48.4230104,-123.3539516,5,"the location is great patio is open and has heaters service was great food was absolutely amazing  thanks to the server for the french toast recommendation if you think you have had better french toast you would be wrong all their dishes are transformed the flat whites are also better than the bucks
thank you for a wonderful experience ",0.976,Good
Bear & Joey Cafe,Cafes,"1025 Cook St Victoria, BC V8V 3Z7 Canada",BC,48.4230104,-123.3539516,5,we came for brunch on mothers day and we had such a great experience food was amazing recommend the french toast staff and owner very friendly love the atmosphere and location,0.9605,Good
Bear & Joey Cafe,Cafes,"1025 Cook St Victoria, BC V8V 3Z7 Canada",BC,48.4230104,-123.3539516,4,i have eaten here multiple times with different groups of people dine in and take out and ive never had a bad experience ive tried the bread pudding and it was really different since it was savory but it was hands down the best item ive had there ive also tried the french toast photo below the breakfast sandwich and the salmon benny which were all delicious their coffee is great and they have decaf options the only reason i would not give this five stars is because it can be a little pricy,0.9658,Good
Blue Crab Seafood House,Seafood,"146 Kingston Street Victoria, BC V8V 1V4 Canada",BC,48.422146,-123.3795799,5,boy were we happy i am from alberta and rarely get the best fresh seafood i called last minute asking for a reservation and they managed to fit us right in ordered the crab cakes and halibut and the lady got chicken everything was delicious and we couldnt have asked for a perfect final date night on the island im definitely coming back next holiday thank you,0.9609,Good
Blue Crab Seafood House,Seafood,"146 Kingston Street Victoria, BC V8V 1V4 Canada",BC,48.422146,-123.3795799,4,we were staying near by while on vacation in victoria and really wanted to have a seafood dinner after reviewing a bunch of different places we decided on blue crab the menu looked quite good and the restaurant offered really nice views of the local harbor we started with an order of the chowder  fresh oysters and a local hazy ipa on tap the chowder was quite nice and had a good broth with rich flavors  my partner enjoyed the oysters but wasnt a huge fan of the in house hot sauce as for mains i ordered the local dungeness crab and my partner ordered the steamer pot the crab was fairly good the legs were a decent size  the head piece is just for show as they remove all material from the head i enjoyed the crab but still wonder if i should have ordered the alaskan crab legs as for the steamer pot we found it to be sadly a bit on the average side the sauce was alright and the assortment of seafood didnt seem as fresh as other places we tried while in the area the restaurant isnt too bad and the views are quite nice  if your staying in the area for a few days give this place a try for dinner,0.9774,Good
Blue Crab Seafood House,Seafood,"146 Kingston Street Victoria, BC V8V 1V4 Canada",BC,48.422146,-123.3795799,4,the atmosphere was nice staff were great a tad on the expensive side if you were to compare other restaurants with the same quality of food and service,0.7845,Good
Blue Crab Seafood House,Seafood,"146 Kingston Street Victoria, BC V8V 1V4 Canada",BC,48.422146,-123.3795799,4,nice restaurant with a really nice view food was nice servers were nice too remember to bring your paid parking ticket and theyll take it off your bill as part of the service to guests,0.8807,Good
Blue Crab Seafood House,Seafood,"146 Kingston Street Victoria, BC V8V 1V4 Canada",BC,48.422146,-123.3795799,5,"an amazing dining experience tonight  after 11 years of visiting this outstanding restaurant   the dining and service  experience is still great  the dungeness crab was perfectly prepared and the chefs selection of seasonal offerings was superb  kudos to our server dava for het attentive and thoughtful service and advice  and herknowledge of the ice wines and ports inthe rsstaraunts  cellar

an excellent dining experience supplemented  with knowledge courtesy and attention to detail  thank you blue crab for a memorable dining experience",0.9894,Good
Bar 500 Eatery,Tapas/Small Plates,"500 Oswego Street Victoria, BC V8V 5C1 Canada",BC,48.4207314,-123.3759507,5,wonderful meal  again the selections are always tasty and well presented  never disappointed and we were happy to bring two couples with us this time the firsttimers were as impressed with their selections as well  there is an accessible washroom single room which i believe is part of the hotel  unfortunately there are a few things that need to be improved to make it friendlier  the hook mounted on the door is too high for someone in a wheelchair as is the towel dispenser which requires hand motion to activate it  these things could be easily fixed by adding a lower coat hook and lowering the towel dispenser  the room is a good size and the there is an assist bar mounted beside the toilet,0.9757,Good
Bar 500 Eatery,Tapas/Small Plates,"500 Oswego Street Victoria, BC V8V 5C1 Canada",BC,48.4207314,-123.3759507,5,love going to the bar 500 for jazz nights its a cozy atmosphere and not too crowded the menu is small and the food is delicious our only requestrecommendation is to add a few monthly dining features to change things up a bit we would come more often then all in all a great venue,0.9186,Good
Bar 500 Eatery,Tapas/Small Plates,"500 Oswego Street Victoria, BC V8V 5C1 Canada",BC,48.4207314,-123.3759507,4,really enjoyed the pasta great texture on the noodles creative sauces and accompaniments tasty dessert wish the bread was grilledwarm you can taste the quality of the ingredients and everything was wellmade,0.923,Good
Bar 500 Eatery,Tapas/Small Plates,"500 Oswego Street Victoria, BC V8V 5C1 Canada",BC,48.4207314,-123.3759507,4,excellent service and good food portions were on the smaller side for the prices but the food was creative and prepared well we brought our dog and sat in the outdoor patio area,0.9032,Good
Bar 500 Eatery,Tapas/Small Plates,"500 Oswego Street Victoria, BC V8V 5C1 Canada",BC,48.4207314,-123.3759507,4,we visited in the evening for the dine around town menu  the mushroom chowder was amazing and creamy  we had the sablefish entree which consisted of outstanding different flavours  i hope they consider adding the sablefish dinner to their permanent menu,0.8934,Good
Sookjai Thai Restaurant,Thai,"893 Fort Street Victoria, BC V8W 1H7 Canada",BC,48.4239609,-123.360217,5,very nice little place friendly staff fast service great food we ordered the nonspicy ocean on the land for kids and thai spicy green curry chicken for adults both came out exactly how we liked fresh sea food authentic thai curry recommended,0.9434,Good
Sookjai Thai Restaurant,Thai,"893 Fort Street Victoria, BC V8W 1H7 Canada",BC,48.4239609,-123.360217,5,"this is really good thai food for a fair price in the center of victoria bc
if you like thai food
this is the place to be
great service excellent food good price and delicious flavours
sookie always welcomes you with a smile

there is a lot of choice
and they also have their own spicy pepper sauce for 1250
try it and buy it
you can find it also in stores in victoria
the best",0.985,Good
Sookjai Thai Restaurant,Thai,"893 Fort Street Victoria, BC V8W 1H7 Canada",BC,48.4239609,-123.360217,4,we ordered 5 dishes they looked great but all were too salty for us but i love the atmosphere here,0.8537,Good
Sookjai Thai Restaurant,Thai,"893 Fort Street Victoria, BC V8W 1H7 Canada",BC,48.4239609,-123.360217,5,"being in a relationship with a thai partner presents a delightful challenge when it comes to finding thai restaurants that evoke a sense of nostalgia and familiarity interestingly this particular establishment effortlessly meets all of his stringent criteria as he savored each bite he couldnt help but wonder about the chefs background to his astonishment the chef hailed from china but had dedicated time to master his craft in the northern regions of thailand precisely where my partner originates such unexpected alignment only heightened his appreciation for the culinary offerings

with utmost confidence i wholeheartedly recommend this restaurant to those seeking an authentic thai dining experience the food itself is a testament to its genuineness while the ambiance exudes a quintessential thai atmosphere with whimsical touches that add a touch of enchantment furthermore the staffs warmth and affability further enhance the overall dining experience rest assured selecting this establishment will undoubtedly result in a memorable and gratifying culinary journey",0.9877,Good
Sookjai Thai Restaurant,Thai,"893 Fort Street Victoria, BC V8W 1H7 Canada",BC,48.4239609,-123.360217,4,"wow amazing quality of food and a really exotic palette of flavors thai food this good is hard to come by truly artesanal in craftsmanship both visually and in taste also plentiful serving sizes

the servers were nothing but friendly and had wonderful suggestions the only complaint i had was that with menu offerings at these prices it seems a bit gimmicky to charge extra for things like plain rice while i understand charging for it i think it should come with the larger curry dishes especially considering the already steep pricing

nonetheless a really memorable restaurant experience and this place is often packed to the tee  expect a long wait and come hungry",0.8688,Good
Sushi Matsuri,Sushi Bars,"239 Menzies Street Victoria, BC V8V 2G6 Canada",BC,48.4163231,-123.3730101,5,a local hidden gem and one of my goto sushi places delicious food with fair pricing and the staff are always considerate and friendly i dont frequent the james bay area much these days but i will go out of my way to come here whenever i can,0.7227,Good
Sushi Matsuri,Sushi Bars,"239 Menzies Street Victoria, BC V8V 2G6 Canada",BC,48.4163231,-123.3730101,5,"great spot for quick food
very nice personnel and tasty food
miso soup is the same size as in combo",0.8016,Good
Sushi Matsuri,Sushi Bars,"239 Menzies Street Victoria, BC V8V 2G6 Canada",BC,48.4163231,-123.3730101,5,went their for a lunch date with my 5 year old and the lunch bento boxes were great quality and value sashimi and rolls were fresh and tasty so were other items and the prices very reasonable the only downside here is the place is quite small and doesnt have much seating but the service and food makes up for it ,0.5267,Good
Sushi Matsuri,Sushi Bars,"239 Menzies Street Victoria, BC V8V 2G6 Canada",BC,48.4163231,-123.3730101,5,this was our granddaughters first experience with sushi and the entire time was momentous excellent and courteous staff and delicious food,0.8934,Good
Sushi Matsuri,Sushi Bars,"239 Menzies Street Victoria, BC V8V 2G6 Canada",BC,48.4163231,-123.3730101,5,i finally got around to trying sushi from matsuri and it was amazing everything was freshly made and you can taste the difference the staff were wonderful and the prices were fair they have quite a variety of gluten free items which can be hard to find for sushi they were also very knowledgeable and let me know what was and wasnt safe for celiacs definitely will be going back,0.9185,Good
Tacofino,Mexican,"760 Pandora Avenue Victoria, BC V8W 1N9 Canada",BC,48.4280293,-123.3628808,5,i have been here so many times now and also ordered takeout many times as well absolutely love tacofinos tacos my favorite is by far the yam taco and burrito i love how crunchy the yam taco is all that cabbage and a very simple tasty dressing everything that ive eaten here has been amazing this place is almost always busy so come early or order ahead staff is always very friendly and helpful and i also love the side pickup window which is separate from the front till order area so you dont have to wait in line with everyone who is ordering their meals the one downside is where the tillorder area is it is a huge bottleneck and can be very crowded at times,0.9838,Good
Tacofino,Mexican,"760 Pandora Avenue Victoria, BC V8W 1N9 Canada",BC,48.4280293,-123.3628808,5,"incredible tacos
found myself pulled here by my sister while visiting her this weekend popped in line there often is a short line i hear and had our order taken then delivered shortly thereafter a number tag and bottle of water with a cute blue cap is handed to me before we head to our table the server recommended the crispy chicken taco my sister swore to me that the steak taco was the best id ever have the former was great but the latter was indeed true get a steak taco
bonus points for local phillips brewery on tap modern aesthetic and low key vibe brought it all together
highly recommend checking this place out",0.953,Good
Tacofino,Mexican,"760 Pandora Avenue Victoria, BC V8W 1N9 Canada",BC,48.4280293,-123.3628808,5,"so damn good 

nice vibes in a convenient spot downtown for some killer mexican food the offerings might not be authentic but theyre reaaaaally good  get over it loved everything i had here and even the margarita delivered hot sauces have my mouthwatering at the memory of them

definitely a spot ill be coming back to",0.8733,Good
Tacofino,Mexican,"760 Pandora Avenue Victoria, BC V8W 1N9 Canada",BC,48.4280293,-123.3628808,1,"eating at tacofino on canada day was a awesome experience
it was my first visit  the employees created a terrific vibe it was so keen to watch the employee prepare the burrito   it was a very satisfying meal burrito was a bit messy to eat hence why napkins are in abundance

i definitely will return to this restaurant",0.9426,Good
Tacofino,Mexican,"760 Pandora Avenue Victoria, BC V8W 1N9 Canada",BC,48.4280293,-123.3628808,5,"1st time here my favourite place in yyj 
the sirloin taco is amaaaaaaaazing so tasty  great service and staff good music too will be back to try some more reasonable price quality ingredients",0.8062,Good
Cactus Club Cafe,Canadian (New),"1085 Canada Place Vancouver, BC V6C 3E1 Canada",BC,49.2894022,-123.1180433,5,this restaurant offers stunning views of the water and city skyline the food is absolutely delicious with a menu that offers plenty of options to choose from but what really sets this restaurant apart is the atmosphere  its the perfect spot to catch up with friends over a meal and drinks the staff are friendly and welcoming overall i highly recommend checking out this restaurant for a memorable dining experience in vancouver,0.9784,Good
Cactus Club Cafe,Canadian (New),"1085 Canada Place Vancouver, BC V6C 3E1 Canada",BC,49.2894022,-123.1180433,3,"i recently dined at cactus club restaurant and wanted to share my thoughts although there was a delay in receiving our food the staff was incredibly friendly and made us feel welcome throughout our visit the restaurant itself had a great ambiance and provided a pleasant environment for our meal
one area of improvement would be the selection of nonalcoholic drinks which was somewhat limited it would be nice to see a wider variety of options in that regard on the other hand i must commend the kitchen on the fantastic calamari it was cooked to perfection and had a delicious flavor that left me wanting more
however i found the ravioli with shrimp to be a bit too sweet for my taste while it may appeal to those who enjoy sweeter flavors i personally would have preferred a more balanced taste
overall my experience at cactus club restaurant was positive with the standout being the delightful calamari despite the minor setbacks i would still recommend visiting for a friendly atmosphere and memorable dining experience",0.995,Good
Cactus Club Cafe,Canadian (New),"1085 Canada Place Vancouver, BC V6C 3E1 Canada",BC,49.2894022,-123.1180433,4,"a very large restaurant with gorgeous views over the harbour the staff was very kind and the food was great though my chicken sandwich was better than the tofu bowl which lacked sauce and was a bit dry really good fries the cocktail menu was large and the cocktails themselves were very tasty too

while the views were lovely the restaurant was very loud and it could be difficult to hear the person sitting across from you",0.9647,Good
Cactus Club Cafe,Canadian (New),"1085 Canada Place Vancouver, BC V6C 3E1 Canada",BC,49.2894022,-123.1180433,5,its not a fancy 5 star restaurant but for what it is it was awesome i had salmon for dinner and it was delicious i sat in the dining room with a water view most people wore sunglasses because the sun was bright and bold at 8pm at night my waiter was awesome i wish i remembered his name its a crowed place so make reservations early they have outside eating and since its right on the water side its a great place to take a stroll afterwards,0.9889,Good
Cactus Club Cafe,Canadian (New),"1085 Canada Place Vancouver, BC V6C 3E1 Canada",BC,49.2894022,-123.1180433,5,great food great environmentvibe and reasonable prices food was a bit slow to come out and service was somewhat lacking but overall i really enjoyed my evening there a reservation ahead of time will make it much easier to get seated,0.9286,Good
Cactus Club Cafe,Canadian (New),"1125 Douglas Street Victoria, BC V8W 3L7 Canada",BC,48.424893,-123.364927,5,i came here last week for happy hour the happy hour prices are reasonable the food was good and came out pretty quick staff were friendly half of the outside patio was closed on a hot day so we had to sit inside but overall decent experience,0.8338,Good
Cactus Club Cafe,Canadian (New),"1125 Douglas Street Victoria, BC V8W 3L7 Canada",BC,48.424893,-123.364927,5,"came here with my partner during happy hour we were really happy with the happy hour menu the prices were reasonable for what we ordered and the service was great we ordered the
blackened creole chicken it was delicious we loved the mashed potatoes that came with it we also got the tuna poke bowl it was fresh and all the ingredients worked super well together excited to come again",0.9867,Good
Cactus Club Cafe,Canadian (New),"1125 Douglas Street Victoria, BC V8W 3L7 Canada",BC,48.424893,-123.364927,5,"the food was absolutely amazing especially the delicious avocado salad i tried baja fish tacos for they very first time and it was a little spicy but incredibly delicious
everything was perfect",0.9481,Good
Cactus Club Cafe,Canadian (New),"1125 Douglas Street Victoria, BC V8W 3L7 Canada",BC,48.424893,-123.364927,5,one of the only places not short staffed what a pleasure the food was amazing and they couldnt do enough for us,0.8176,Good
Cactus Club Cafe,Canadian (New),"1125 Douglas Street Victoria, BC V8W 3L7 Canada",BC,48.424893,-123.364927,5,"first off nicci our server was awesome the drinks appys and dinner was amazing
thank for a nice evening to help celebrate our 29th anniversary when making our reservations it asked if it was a special occasion l and it was put in that it was our anniversary so we were bit disappointed that there was no mention of it",0.9517,Good
The Ruby,Breakfast & Brunch,"642 Johnson St Victoria, BC V8W 1M6 Canada",BC,48.4275172,-123.3656961,4,the meals we ordered were awesome but man it took forever for our food to arrive i was starving and totally forgot to snap a pic  but hey it was absolutely delicious no complaints there the restaurant had such a cool vibe and my kids had a blast posing with all the animal decorations for pictures,0.0326,Bad
The Ruby,Breakfast & Brunch,"642 Johnson St Victoria, BC V8W 1M6 Canada",BC,48.4275172,-123.3656961,5,what a great spot for some breakfast welcoming staff cozy atmosphere great coffee and cappuccino staff go above and beyond to accommodate customizations and time accommodations all their shredded hash breakfasts are absolutely delicious and packed with nutrition i personally ask for well done hash so its nice and sharp when they flip it over,0.9651,Good
The Ruby,Breakfast & Brunch,"642 Johnson St Victoria, BC V8W 1M6 Canada",BC,48.4275172,-123.3656961,3,"came in for breakfast with a group of 11 and kids we requested separate tables as we were going to pay separately but they offered 1 big table together as they were quite empty first issue kids were not prioritized even though we mentioned that they were hungry and adult can wait server only took drinks order then prioritized smaller table to get their meal order as it will take short time to do so compared to our table regardless they were seated after us last thing was they added gratuity to our bill without prior information which left us no choice but to pay thats was the main reason we wanted separate table and being charge for service that we considered not there
other than those issues that left us disappointed food taste was incredible freshly prepared ingredients with jam sauceeverything taste amazing worth to visit for food only",-0.1254,Bad
The Ruby,Breakfast & Brunch,"642 Johnson St Victoria, BC V8W 1M6 Canada",BC,48.4275172,-123.3656961,5,you definitely gotta try this out we knew this diner has a special history which i can tell why locals keep coming back mesmerizing decor and menu is extensive it was hard to decide where to sit and what to order we tried their delicious breakfast menu generous portion and we were so full that we needed to walk it out the staff was humble and all their recommendations were spot on must try ,0.9001,Good
The Ruby,Breakfast & Brunch,"642 Johnson St Victoria, BC V8W 1M6 Canada",BC,48.4275172,-123.3656961,5,"this just may have been the best breakfast ive ever ordered at a restaurant we ordered the berry waffles and the poutine benny and my oh my were they delicious the contrast between the sweet and savory meals was delightful my wife and i shared our meals the waffles were honestly the best waffles i have ever eaten each bite nearly brought a tear to my eye from being so tasty the only complaint is that i live about 1000 miles away from the ruby  this restaurant alone tempts me to uproot my family and move to victoria just to eat breakfast here every week

a side note we were with our 17 month old baby and the staff was sooo kind and accommodating with him",0.9764,Good
The Ruby,Breakfast & Brunch,"3110 Douglas Street Victoria, BC V8Z 3K4 Canada",BC,48.4460473,-123.3717578,5,what a great find such great service fun atmosphere and omg the food i think i have found a new breakfast favourite when in victoria a must try is the lavender latte so many delicious dishes to choose from we didnt see 1 unhappy customer while here and we loved every moment,0.9709,Good
The Ruby,Breakfast & Brunch,"3110 Douglas Street Victoria, BC V8Z 3K4 Canada",BC,48.4460473,-123.3717578,4,the service was fantastic and food was incredible great place for the whole family even the wee ones theres is something for everybody without a doubt going back for seconds real soon hope everyone enjoys some food with family n friends enjoy,0.9695,Good
The Ruby,Breakfast & Brunch,"3110 Douglas Street Victoria, BC V8Z 3K4 Canada",BC,48.4460473,-123.3717578,5,tacos chicken and waffles duck hash and the meal or the day  very good but a long wait you must be patient if you want to come here can take 3040 min wait but it has a nice sitting area good food though was worth the wait,0.9167,Good
